len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
PWY-5690	40	40	NA	0.00715536443679952	NA	0.00231599005437646	NA	NA	NA
PWY-5692	40	40	NA	0.000429923615035579	NA	0.0011501107415266	NA	NA	NA
PWY-5695	40	40	NA	0.0215216930913063	NA	0.00158702085923474	NA	NA	NA
PWY-5705	40	40	NA	0.00113822179516786	NA	0.00185238467997218	NA	NA	NA
PWY-5723	40	40	NA	0.00428593584104782	NA	0.00506147995045352	NA	NA	NA
PWY-5724	40	40	NA	0	NA	0	NA	NA	NA
PWY-5747	40	40	NA	0.00180232099672266	NA	0.00239738768979089	NA	NA	NA
PWY-5751	40	40	NA	0	NA	0	NA	NA	NA
PWY-5754	40	40	NA	8.93729609687149e-05	NA	0.000321345016499579	NA	NA	NA
PWY-5757	40	40	NA	0	NA	0	NA	NA	NA
PWY-5791	40	40	NA	0.00410195724388005	NA	0.00285687914614722	NA	NA	NA
PWY-5837	40	40	NA	0.00410195724388005	NA	0.00285687914614722	NA	NA	NA
PWY-5838	40	40	NA	0.00642957289886955	NA	0.00374239283384931	NA	NA	NA
PWY-5840	40	40	NA	0.00547575031121385	NA	0.00319974394804364	NA	NA	NA
PWY-5845	40	40	NA	0.00548265430590762	NA	0.0034776943913413	NA	NA	NA
PWY-5850	40	40	NA	0.00368015481504169	NA	0.0039672463496758	NA	NA	NA
PWY-5855	40	40	NA	0.00131072297141952	NA	0.00220043310323755	NA	NA	NA
PWY-5856	40	40	NA	0.00131072297141952	NA	0.00220043310323755	NA	NA	NA
PWY-5857	40	40	NA	0.00131072297141952	NA	0.00220043310323755	NA	NA	NA
PWY-5860	40	40	NA	0.0031739698423736	NA	0.00355507814515434	NA	NA	NA
PWY-5861	40	40	NA	0.00557905392403497	NA	0.00348601886246953	NA	NA	NA
PWY-5862	40	40	NA	0.00470870774971044	NA	0.00317963911540364	NA	NA	NA
PWY-5863	40	40	NA	0.00415821479340426	NA	0.00276894797812529	NA	NA	NA
PWY-5870	40	40	NA	9.02716481959125e-06	NA	5.70928032873027e-05	NA	NA	NA
PWY-5871	40	40	NA	8.10162190046128e-06	NA	5.12391558939192e-05	NA	NA	NA
PWY-5872	40	40	NA	0	NA	0	NA	NA	NA
PWY-5873	40	40	NA	8.10162190046128e-06	NA	5.12391558939192e-05	NA	NA	NA
PWY-5896	40	40	NA	0.00368015481504169	NA	0.0039672463496758	NA	NA	NA
PWY-5897	40	40	NA	0.00621310723573044	NA	0.00371741216482845	NA	NA	NA
PWY-5898	40	40	NA	0.00621310723573044	NA	0.00371741216482845	NA	NA	NA
PWY-5899	40	40	NA	0.00621310723573044	NA	0.00371741216482845	NA	NA	NA
