len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
GLUCUROCAT-PWY	61	53	0.00790366357171821	0.00801481750634188	0.00188771943566095	0.002332149204259	-0.0527856777100307	-0.424912349839546	0.319340994419484
GLUDEG-I-PWY	61	53	0.00472646161662306	0.0045118683234276	0.0019067942328589	0.00205630564434911	0.10851107797984	-0.263823484272278	0.480845640231957
GLUTORN-PWY	61	53	0.0199131145272535	0.0176349464618728	0.00246563737258315	0.00307557006852233	0.82375181825938	0.436306030006387	1.21119760651237
GLYCOCAT-PWY	61	53	0.00596114497486544	0.00603507532675769	0.00406639138489695	0.00346412655281546	-0.0194622083683991	-0.391533176780329	0.352608760043531
GLYCOGENSYNTH-PWY	61	53	0.0184583866932849	0.0164459052467681	0.00307636273426522	0.00297300921031031	0.664444977873456	0.282303562749654	1.04658639299726
GLYCOL-GLYOXDEG-PWY	61	53	0.000868243136071469	0.00146467739598632	0.00119551404332845	0.00155140848922392	-0.434630856499366	-0.811038800371252	-0.0582229126274801
GLYCOLYSIS-E-D	61	53	0.00925221488862911	0.0104244818593047	0.00188975410682212	0.00246409306297846	-0.538886123706546	-0.917608352510034	-0.160163894903059
GLYCOLYSIS-TCA-GLYOX-BYPASS	61	53	0.00354401833166789	0.00512866966822856	0.00397714053376579	0.00439857921679066	-0.37927572747861	-0.754651774063385	-0.00389968089383547
GLYCOLYSIS	61	53	0.0148273570386831	0.0151714116641072	0.00256112636970809	0.00242053410750277	-0.13779623970117	-0.51029755027483	0.23470507087249
GLYOXYLATE-BYPASS	61	53	0.0026706484365936	0.00371781070447322	0.00285196098419678	0.00325609827003382	-0.343752148603805	-0.718538654901812	0.0310343576942028
GOLPDLCAT-PWY	61	53	0.00499626849526374	0.00475831546956971	0.00170396296965485	0.00196056749208267	0.13020066136372	-0.242253599455453	0.502654922182893
HCAMHPDEG-PWY	61	53	0.000790721980316137	0.00141713418845617	0.00141704368758128	0.00242777884007586	-0.320825040886421	-0.69526137567528	0.0536112939024373
HEME-BIOSYNTHESIS-II	61	53	0.00274906220974309	0.0037539432156626	0.00194489667002377	0.00256203692060702	-0.44610772772223	-0.822746795866214	-0.0694686595782455
HEMESYN2-PWY	61	53	0.00408109054388691	0.00453778185027229	0.00192557401387489	0.00233755982730704	-0.214731533497671	-0.587859159795122	0.158396092799781
HEXITOLDEGSUPER-PWY	61	53	0.0106936190610458	0.0105621927025142	0.00244520790477202	0.00306378828506808	0.047795465270213	-0.324319594547272	0.419910525087698
HISDEG-PWY	61	53	0.00905620283145421	0.0120035717325734	0.00268994862214093	0.0035506955561696	-0.944893390636086	-1.33707119343331	-0.55271558783886
HISTSYN-PWY	61	53	0.0197658825248546	0.0187261504303619	0.00164480327377643	0.00231406450879365	0.524108143495564	0.145743185244454	0.902473101746674
HOMOSER-METSYN-PWY	61	53	0.00836568678055885	0.00769720479659599	0.00266528676790569	0.00318302889393985	0.229158418419773	-0.144116938875022	0.602433775714568
HSERMETANA-PWY	61	53	0.0171507866067059	0.0155421878365523	0.00210497487767261	0.00266099038009225	0.676069640519256	0.293577315536885	1.05856196550163
ILEUDEG-PWY	61	53	0	0	0	0	NA	NA	NA
ILEUSYN-PWY	61	53	0.0237640683495425	0.0225948261656508	0.00227948709508114	0.00283713198439755	0.457882923427406	0.0810006160584152	0.834765230796398
KDO-NAGLIPASYN-PWY	61	53	0.00096623275278636	0.00148834121129705	0.00132394359689121	0.00185394235699798	-0.327935077158691	-0.702477455336989	0.0466073010196061
KETOGLUCONMET-PWY	61	53	0.00232856952185413	0.00284221848385349	0.00287353645416245	0.00263657961844815	-0.185697884244	-0.558557165539489	0.187161397051489
LACTOSECAT-PWY	61	53	0.00716667275383779	0.00573670405725474	0.00291812375471853	0.00230732078024237	0.539185728443281	0.160456157232109	0.917915299654454
LEU-DEG2-PWY	61	53	0	0	0	0	NA	NA	NA
LIPASYN-PWY	61	53	0.000126071853659035	0.000100079439471234	0.00039646723089106	0.000369520560157759	0.067654858016551	-0.304513243818972	0.439822959852074
LPSSYN-PWY	61	53	0.000984005767379244	0.00136530377829876	0.00150367717331708	0.00200129945246938	-0.217588820950444	-0.590744947765355	0.155567305864467
LYSINE-AMINOAD-PWY	61	53	0	0	0	0	NA	NA	NA
LYSINE-DEG1-PWY	61	53	1.30288054689092e-05	0	0.000101758223690999	0	0.174931680653262	-0.197837940732647	0.547701302039171
MET-SAM-PWY	61	53	0.0114159555329801	0.0103845563846297	0.003094441592764	0.00358809460415203	0.309474500802831	-0.0647973028566586	0.68374630446232
METH-ACETATE-PWY	61	53	0.00816784381527393	0.00666660710766744	0.00269927982992034	0.00272131926929673	0.554057010544657	0.174958044197274	0.933155976892039
METHANOGENESIS-PWY	61	53	0.00138974541761476	0.00196723360333199	0.0022579625191018	0.00253204838070956	-0.24171481568783	-0.615126514318272	0.131696882942612
METHGLYUT-PWY	61	53	0.00334725947176298	0.00414503465823941	0.00228345709427179	0.00237359284421604	-0.34301989086103	-0.717794844912623	0.0317550631905642
METHYLGALLATE-DEGRADATION-PWY	61	53	0	0	0	0	NA	NA	NA
METSYN-PWY	61	53	0.0108728964385604	0.00998130545024981	0.00304283524110531	0.00355699366325631	0.270872281003633	-0.102883843993933	0.644628406001198
NAD-BIOSYNTHESIS-II	61	53	0.00520759589284346	0.00589347387797503	0.00210235578827287	0.00209951355415607	-0.326447414711085	-0.700967415202077	0.0480725857799072
NADSYN-PWY	61	53	0	0	0	0	NA	NA	NA
NAGLIPASYN-PWY	61	53	0.00620395317402026	0.00796398173355162	0.00244338692145627	0.00349352521077636	-0.591134204320453	-0.971196219038383	-0.211072189602522
NONMEVIPP-PWY	61	53	0.00891572381304889	0.00618811652443635	0.00552831334067087	0.00447159228725877	0.538501117331985	0.159788318089567	0.917213916574403
NONOXIPENT-PWY	61	53	0.0175708703800978	0.0164340488881506	0.00257000518546752	0.00309884724553594	0.40200695935532	0.0262238172692699	0.77779010144137
OANTIGEN-PWY	61	53	0.01608803201072	0.0152885631418207	0.00273091954140382	0.00235693926427419	0.311795803155833	-0.0625091726116262	0.686100778923293
ORNARGDEG-PWY	61	53	0.00120066695580214	0.0021473243112674	0.0018209268603338	0.00283867981699982	-0.40301284476585	-0.778814538144673	-0.0272111513870266
ORNDEG-PWY	61	53	0.00200400067933575	0.00323655882931153	0.00304498551151273	0.00378551482099543	-0.361574047060307	-0.736649195638933	0.0135011015183181
P101-PWY	61	53	2.33137801575295e-05	0	0.000182086443919504	0	0.174931680653262	-0.197837940732647	0.547701302039171
P105-PWY	61	53	0.00287674865436439	0.00411746196866999	0.0031096566679564	0.00326273788789879	-0.3899595490854	-0.765524037532298	-0.0143950606385031
P108-PWY	61	53	0.00472538511409064	0.00571352874011913	0.00159175847316981	0.00201259296582228	-0.54914327811524	-0.928119118136324	-0.170167438094156
P122-PWY	61	53	0.00167343045388493	0.00209458015764175	0.00186072353118644	0.00208812765110622	-0.213828036611161	-0.586946728768254	0.159290655545933
P124-PWY	61	53	0.00427572086004297	0.0027428672395102	0.00382937251233976	0.00213984712042173	0.485174926240168	0.107705133911185	0.862644718569152
P125-PWY	61	53	0.00245857057737771	0.00150952347558909	0.00220208396279763	0.00143523675138758	0.503407323651715	0.125526660590275	0.881287986713156
P161-PWY	61	53	0.00317340028883048	0.00476123205675233	0.00256370349397149	0.00362937452094065	-0.511492115763174	-0.889559673502876	-0.133424558023473
P162-PWY	61	53	0.00138421710150112	0.00294787893869296	0.00159728978456099	0.00221932389224443	-0.818057083240568	-1.20529506037182	-0.430819106109312
P163-PWY	61	53	0.00014105311052548	0.00111366053063796	0.000404949695852302	0.00143628455901766	-0.951149057378626	-1.34358715268596	-0.558710962071294
P164-PWY	61	53	0.008048129134919	0.00846528888684344	0.00195261945308763	0.00260298658885966	-0.18314252072196	-0.555980038653902	0.189694997209981
P165-PWY	61	53	1.25285579948773e-05	2.00132435232951e-05	9.7851166019068e-05	0.00014569861209052	-0.0611422068567851	-0.433290904164629	0.311006490451058
P185-PWY	61	53	0.00464797499920768	0.00405084247986664	0.00236513890844648	0.00239103966228978	0.251191604254641	-0.12232777616187	0.624710984671152
P221-PWY	61	53	0.000612668169561022	0.00120537734534776	0.000838878029356517	0.00160792854331909	-0.471926881143853	-0.849107364892924	-0.0947463973947815
P23-PWY	61	53	0.00156646000955661	0.00237568468231998	0.0015397531361147	0.00191533283851072	-0.469297174413772	-0.846421157860604	-0.0921731909669397
P241-PWY	61	53	6.00988788278189e-05	0.000151744799596075	0.000234141418143994	0.000452160414996829	-0.259951237063906	-0.633573803813463	0.11367132968565
P261-PWY	61	53	0.000104483787023557	0.000136096847768658	0.000443196853088229	0.000697170162063233	-0.054957118731431	-0.427089203504686	0.317174966041824
P4-PWY	61	53	0.00789536813147182	0.00698486384714457	0.00343179512050034	0.00329373707976765	0.270307607177142	-0.103441478638382	0.644056692992665
P42-PWY	61	53	0.00467313406570173	0.00600559245573622	0.00250464795589019	0.00245768678811611	-0.536642178717597	-0.915309540443104	-0.15797481699209
P441-PWY	61	53	0.00813353964483158	0.00928993238247984	0.00283025184684882	0.00288126682322703	-0.405175951063146	-0.781017691990239	-0.0293342101360536
P461-PWY	61	53	0.00745894721192904	0.00728880381951029	0.00344844736008649	0.00382754649055912	0.0468793938413953	-0.325233659402697	0.418992447085488
P562-PWY	61	53	0.000446991949965435	0.000415047700230795	0.00092896902080096	0.000822533561697953	0.0362527897868859	-0.33583982407197	0.408345403645742
P621-PWY	61	53	0.00272694546261033	0.00165001958649391	0.00263622672898667	0.00184147455450391	0.467899059212267	0.0908049897099354	0.844993128714598
PANTO-PWY	61	53	0.0183012082433991	0.0181279643716962	0.00183684955990977	0.0023290341108629	0.0832943649910401	-0.288928344062433	0.455517074044514
PANTOSYN-PWY	61	53	0.0188758745514322	0.0185006908660481	0.001771585819485	0.00231793082322922	0.183599198153485	-0.189242187143118	0.556440583450087
PENTOSE-P-PWY	61	53	0.0108213962155065	0.0116454727943374	0.00233593069125263	0.00290083797468805	-0.31532267596268	-0.689678520519825	0.059033168594464
PEPTIDOGLYCANSYN-PWY	61	53	0.0231062166697766	0.0220214528691145	0.00186138531897172	0.00262624704669961	0.482313637004886	0.104906988203955	0.859720285805817
PHOSLIPSYN-PWY	61	53	0.0123763367906665	0.0131607583618554	0.00315323684979304	0.00302713585836958	-0.253421072523533	-0.626966382691654	0.120124237644588
PHOTOALL-PWY	61	53	9.11785865459296e-05	1.72542354261651e-05	0.000329356963790222	0.000125612729957999	0.288983349776605	-0.0850062625402482	0.662972962093459
POLYAMINSYN3-PWY	61	53	0.00401273421852093	0.00412539209299114	0.00226688888499265	0.00199693469461088	-0.0525020428230525	-0.424628024054315	0.31962393840821
POLYAMSYN-PWY	61	53	0.00644151614998164	0.00705810175626505	0.00249390643762291	0.0027914103413806	-0.233890758918539	-0.60721665345136	0.139435135614283
POLYISOPRENSYN-PWY	61	53	0.00765777078713564	0.00784942698504299	0.00211712936199751	0.00217401391612043	-0.0894032349443592	-0.461650344412157	0.282843874523439
PPGPPMET-PWY	61	53	0.00609528353993399	0.00590141051637666	0.00200673308347721	0.0020731972746517	0.0951355456266133	-0.277136028484078	0.467407119737305
PROPFERM-PWY	61	53	0.000814036378560508	0.00124064282985924	0.00112286437617138	0.0012797759973964	-0.356017378151069	-0.73100099038043	0.0189662340782921
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	61	53	0.000353690917736719	0.00041106775245753	0.000552753246281745	0.0008186340539786	-0.0832662622298694	-0.455488863018947	0.288956338559208
PRPP-PWY	61	53	0.0109605371899253	0.0106901426309624	0.00269443278267669	0.0028153334233914	0.0982814775887802	-0.274004168108137	0.470567123285697
PWY-101	61	53	0.000218630351050669	0.000230041412310361	0.000474302558584656	0.000522055947125859	-0.022957818710089	-0.395032218221332	0.349116580801154
PWY-1042	61	53	0.0249207562626538	0.0235442894079969	0.00195487000373656	0.00267169214946668	0.594471917701005	0.214320273494319	0.974623561907691
PWY-1269	61	53	0.00823273679811798	0.00967826913737865	0.00304866046016163	0.00344012639486419	-0.446661113130388	-0.82331147408302	-0.0700107521777564
PWY-1361	61	53	7.08653752783494e-05	0	0.000321534375847683	0	0.301120322235775	-0.0730341255113425	0.675274769982892
PWY-1501	61	53	0	0	0	0	NA	NA	NA
PWY-1541	61	53	0	1.39261907317745e-05	0	0.000101384198866398	-0.201590194891375	-0.574591565231268	0.171411175448518
PWY-1622	61	53	2.35335753829532e-05	0	0.000183803099507635	0	0.174931680653262	-0.197837940732647	0.547701302039171
PWY-181	61	53	0.000138155602307608	0	0.000626114980564153	0	0.301472562033676	-0.0726867697150074	0.675631893782359
PWY-1861	61	53	0.00983607094310706	0.0076189457636991	0.00380045924124355	0.00373973711167706	0.587724527975755	0.207753575765477	0.967695480186033
PWY-2201	61	53	0	2.922665884433e-05	0	0.000212773288083235	-0.201590194891375	-0.574591565231268	0.171411175448518
PWY-2221	61	53	1.08610502248615e-05	2.03101317451236e-05	8.48275139987301e-05	0.000147859990970264	-0.0798441305838825	-0.45205382065905	0.292365559491285
PWY-241	61	53	0.00742435814790459	0.00698835634475814	0.00330615951673077	0.00278129048738124	0.14185207623206	-0.230675447338999	0.514379599803118
PWY-2723	61	53	0.00441449053197244	0.00445207809065456	0.00320180525800519	0.00274506675211821	-0.0125358179665015	-0.384601658065885	0.359530022132882
PWY-2941	61	53	0.0109650610800236	0.0114805541512245	0.00305387552633514	0.00259726312859298	-0.1808121960218	-0.553630128992869	0.192005736949269
PWY-2942	61	53	0.0205185681183437	0.0196890335648189	0.00159276467379813	0.00234049758828038	0.419923180573397	0.0438028161557008	0.796043544991093
PWY-3001	61	53	0.018761810670266	0.0183773271281349	0.00170483122605865	0.00237226600278379	0.188285512566356	-0.184596112854844	0.561167137987556
PWY-3502	61	53	0	0	0	0	NA	NA	NA
PWY-3781	61	53	0.00174708291457722	0.0019717028482654	0.00170912899100087	0.00194491738510457	-0.123255007532472	-0.495668574102288	0.249158559037344
PWY-3801	61	53	0.000291843985449578	0.000736707769418779	0.00114599714202639	0.00194192933476779	-0.283956926216742	-0.65788023838348	0.0899663859499962
PWY-3841	61	53	0.0215838703741899	0.020925777072417	0.00181558336163212	0.00259286804336011	0.297683049268219	-0.0764240351787481	0.671790133715186
PWY-4041	61	53	0.00848707725711113	0.00802602354480895	0.00316056354200773	0.00260303738625949	0.15816574765328	-0.214474870448541	0.5308063657551
PWY-4242	61	53	0.0205541466635255	0.0196798253221622	0.00194504782332551	0.00272682308703555	0.373527475786466	-0.00174931058116173	0.748804262154094
PWY-4321	61	53	0.000250622246639242	0.000450994063001689	0.000756507282439437	0.000948176905242648	-0.235486866096228	-0.608830037034575	0.137856304842119
PWY-4361	61	53	0	2.2757976752244e-05	0	0.000165680571614028	-0.201590194891375	-0.574591565231268	0.171411175448518
PWY-4702	61	53	0.00170410478138902	0.00265651987664771	0.00247130132947618	0.00324237159265604	-0.333559009909961	-0.708186891347882	0.0410688715279594
PWY-4722	61	53	0.000518324105308075	0.000423223335889999	0.000781528085435946	0.000802111644064261	0.120205534180735	-0.252190868920476	0.492601937281945
PWY-4981	61	53	0.00965423361049869	0.0108109696013188	0.00253603650327433	0.00275782046500436	-0.437937843065667	-0.814411780615005	-0.0614639055163304
PWY-4984	61	53	0.0091718561810237	0.0105195799201097	0.00299787240476033	0.00300639862697529	-0.448966775065059	-0.825664334144092	-0.0722692159860259
PWY-5004	61	53	0.00109987737202917	0.00134320684397542	0.00121401119443871	0.00135105142952741	-0.190180830303233	-0.563079017076211	0.182717356469744
PWY-5005	61	53	0.00377676438283132	0.00392855301512079	0.00230147818611107	0.0021946604546529	-0.0673863129965068	-0.439553575929007	0.304780949935994
PWY-5022	61	53	0.00458422318193219	0.00457003432298792	0.00188165743382298	0.00200307793296769	0.00731770339171265	-0.364745739531911	0.379381146315336
PWY-5028	61	53	3.32353044693372e-05	0.00010357234105232	0.000182130594876117	0.000623593724906371	-0.157944406233087	-0.530583407822628	0.214694595356455
PWY-5030	61	53	0.00798033569836447	0.00975491241938246	0.00279847071241443	0.00370005437289645	-0.546303705669854	-0.925208874825935	-0.167398536513773
PWY-5044	61	53	0	0	0	0	NA	NA	NA
PWY-5055	61	53	0	0	0	0	NA	NA	NA
PWY-5067	61	53	0	0	0	0	NA	NA	NA
PWY-5079	61	53	0	0	0	0	NA	NA	NA
PWY-5080	61	53	0	1.36181986397759e-05	0	9.91419825916188e-05	-0.201590194891375	-0.574591565231268	0.171411175448518
PWY-5083	61	53	0.00407198808256346	0.00526384505204879	0.00315332668586816	0.0035016524009096	-0.359036550116394	-0.734069724797041	0.015996624564254
PWY-5088	61	53	0.00057990847671489	0.00146090639393447	0.00114118741615553	0.00156326719688205	-0.650845513468816	-1.03258373310037	-0.269107293837258
PWY-5097	61	53	0.0215665290626143	0.0202703427269488	0.00177601052218458	0.00247942686315131	0.608063896036764	0.227542270633684	0.988585521439844
PWY-5100	61	53	0.0164708513244437	0.0145811997310779	0.00264050560762391	0.00311516490070797	0.658263752783369	0.276306578750195	1.04022092681654
PWY-5101	61	53	0.00210286354152106	0.00272224804712568	0.00296571343401794	0.00332068685520123	-0.197537784450392	-0.570501820833049	0.175426251932264
PWY-5103	61	53	0.0204319291788526	0.0195266480347741	0.00186578746005362	0.00259847276842134	0.404862375403498	0.0290264530077997	0.780698297799197
PWY-5104	61	53	0.0118398136940585	0.0111444654687031	0.003368796250204	0.00350034504720103	0.202695889863933	-0.170315797983945	0.57570757771181
PWY-5109	61	53	0	0	0	0	NA	NA	NA
PWY-5121	61	53	0.0059367225678308	0.00453597085456286	0.00325796601187493	0.00317359412416977	0.43514195727971	0.058723845892256	0.811560068667164
PWY-5129	61	53	0	0	0	0	NA	NA	NA
PWY-5136	61	53	0.00451423004039779	0.00614162726678722	0.00324188945743109	0.003398978583741	-0.490808274001267	-0.868403444435051	-0.113213103567483
PWY-5138	61	53	0.00194887386939885	0.00340952789403303	0.00189978310030165	0.00266350039712451	-0.638868084034396	-1.02025776040928	-0.257478407659515
PWY-5154	61	53	0.0131410561352492	0.0140324036207213	0.00265605729046293	0.00295232658547427	-0.318621091597971	-0.693025021277642	0.0557828380816996
PWY-5156	61	53	3.35121707386715e-05	0	0.000261738420650637	0	0.174931680653262	-0.197837940732647	0.547701302039171
PWY-5173	61	53	0.00273405182059384	0.00353278272357324	0.00238102786935436	0.00295801715871484	-0.299767672176566	-0.673903417148896	0.0743680727957633
PWY-5177	61	53	0.00935333619797085	0.00939895921564404	0.00243924639322545	0.00330123074198568	-0.0158864936417527	-0.387954537366811	0.356181550083305
PWY-5178	61	53	1.73369559026939e-05	2.18084228931926e-05	0.000135405954220223	0.000158767715174343	-0.0304770576501078	-0.40256075389949	0.341606638599274
PWY-5180	61	53	0.000821285394726984	0.00067054392910213	0.0017018943328563	0.00150998480394256	0.0933019213762129	-0.278961661948365	0.46556550470079
PWY-5181	61	53	5.35172779980636e-05	0.00014628645469819	0.000204649179819875	0.000603884539770925	-0.211853399943755	-0.584952696496814	0.161245896609304
